Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2005-05-03,Oconee 2,100, , , , 
2005-05-03,Oconee 3,100, , , , 
2005-05-03,Robinson 2,100, , , , 
2005-05-03,Saint Lucie 1,100, , , , 
2005-05-03,Saint Lucie 2,100, , , , 
2005-05-03,Sequoyah 1,100, , , , 
2005-05-03,Sequoyah 2,0,2005-04-24,REFUELING OUTAGE, , 
2005-05-03,Summer,0,2005-04-23,DEFUELED,*, 
2005-05-03,Surry 1,100, , , , 
2005-05-03,Surry 2,0,2005-04-23,DEFUELED,*, 
2005-05-03,Turkey Point 3,100, , , , 
2005-05-03,Turkey Point 4,0,2005-04-10,DEFUELED, , 
2005-05-03,Vogtle 1,100, , ,*, 
2005-05-03,Vogtle 2,100, , , , 
2005-05-03,Watts Bar 1,100, , , , 
2005-05-03,Braidwood 1,100, , , , 
2005-05-03,Braidwood 2,0,2005-04-17,REFUELING OUTAGE,*, 
2005-05-03,Byron 1,100, , , , 
2005-05-03,Byron 2,100, , , , 
2005-05-03,Clinton,95, ,100% ELECTRICAL CAPABILITY, , 
2005-05-03,D.C. Cook 1,100, , , , 
2005-05-03,D.C. Cook 2,100, , , , 
2005-05-03,Davis-Besse,100, , , , 
2005-05-03,Dresden 2,97, ,100% ELECTRICAL CAPABILITY, , 
2005-05-03,Dresden 3,97, ,100% ELECTRICAL CAPABILITY, , 
2005-05-03,Duane Arnold,8, ,PLANT STARTUP IN PROGRESS,*, 
2005-05-03,Fermi 2,100, , , , 
2005-05-03,Kewaunee,0,2005-02-20,SHUTDOWN TO RESOLVE AUXILIARY FEEDWATER ISSUE, , 
2005-05-03,La Salle 1,100, , , , 
2005-05-03,La Salle 2,100, , , , 
2005-05-03,Monticello,100, , , , 
2005-05-03,Palisades,100, , , , 
2005-05-03,Perry 1,0,2005-02-21,SHUTDOWN DUE TO REACTOR VESSEL LEVEL ISSUES - SEE EN 41654,*, 
2005-05-03,Point Beach 1,100, , , , 
2005-05-03,Point Beach 2,0,2005-04-01,REFUELING OUTAGE - DEFUELED, , 
2005-05-03,Prairie Island 1,100, , , , 
2005-05-03,Prairie Island 2,0,2005-04-15,REFUELING OUTAGE, , 
2005-05-03,Quad Cities 1,85, ,LIMITED IN POWER (STEAM DRYER MONITORING), , 
2005-05-03,Quad Cities 2,85, ,LIMITED IN POWER (STEAM DRYER MONITORING), , 
2005-05-03,Arkansas Nuclear 1,100, , , , 
2005-05-03,Arkansas Nuclear 2,100, , , , 
2005-05-03,Callaway,100, , , , 
2005-05-03,Columbia Generating Station,100, , , , 
2005-05-03,Comanche Peak 1,100, , , , 
2005-05-03,Comanche Peak 2,77, ,HOLD FOR FLUX MAPPING,*, 
2005-05-03,Cooper,100, , , , 
2005-05-03,Diablo Canyon 1,100, , , , 
2005-05-03,Diablo Canyon 2,100, , , , 
2005-05-03,Fort Calhoun,0,2005-02-26,DEFUELED, , 
2005-05-03,Grand Gulf 1,100, , , , 
2005-05-03,Palo Verde 1,100, , , , 
2005-05-03,Palo Verde 2,0,2005-04-01,REFUELING OUTAGE,*, 
2005-05-03,Palo Verde 3,100, , , , 
2005-05-03,River Bend 1,100, , , , 
2005-05-03,San Onofre 2,100, , , , 
2005-05-03,San Onofre 3,100, , , , 
2005-05-03,South Texas 1,100, , , , 
2005-05-03,South Texas 2,100, , , , 
2005-05-03,Waterford 3,0,2005-04-16,REFUELING OUTAGE - DEFUELED,*, 
2005-05-03,Wolf Creek 1,0,2005-04-08,REFUELING OUTAGE, , 
2005-05-04,Beaver Valley 1,90, ,CONDENSER WATERBOX CLEANING, , 
2005-05-04,Beaver Valley 2,98, ,REPLACING SEPERATOR DRAIN TANK PUMP MOTOR,*, 
2005-05-04,Calvert Cliffs 1,100, , , , 
2005-05-04,Calvert Cliffs 2,100, , , , 
2005-05-04,FitzPatrick,100, , , , 
2005-05-04,Ginna,100, , , , 
2005-05-04,Hope Creek 1,100, , , , 
2005-05-04,Indian Point 2,100, , , , 
2005-05-04,Indian Point 3,100, , , , 
2005-05-04,Limerick 1,100, , , , 
2005-05-04,Limerick 2,100, , , , 
2005-05-04,Millstone 2,0,2005-04-08,DEFUELED, , 
2005-05-04,Millstone 3,100, , ,*, 
2005-05-04,Nine Mile Point 1,70, ,SLOWLY INCREASING POWER - NEW TURBINE ROTOR CONDITIONING,*, 
2005-05-04,Nine Mile Point 2,100, , , , 
2005-05-04,Oyster Creek,100, , , , 
2005-05-04,Peach Bottom 2,100, , , , 
2005-05-04,Peach Bottom 3,100, , , , 
2005-05-04,Pilgrim 1,0,2005-04-18,REFUELING OUTAGE, , 
2005-05-04,Salem 1,100, , , , 
2005-05-04,Salem 2,0,2005-04-05,REFUELING OUTAGE,*, 
2005-05-04,Seabrook 1,30, ,HOLD FOR CHEMISTRY,*, 
2005-05-04,Susquehanna 1,100, , , , 
2005-05-04,Susquehanna 2,100, , , , 
2005-05-04,Three Mile Island 1,100, , , , 
2005-05-04,Vermont Yankee,100, , , , 
2005-05-04,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2005-05-04,Browns Ferry 2,100, , , , 
2005-05-04,Browns Ferry 3,100, , , , 
2005-05-04,Brunswick 1,100, , , , 
2005-05-04,Brunswick 2,100, , ,*, 
2005-05-04,Catawba 1,100, , , , 
2005-05-04,Catawba 2,100, , , , 
2005-05-04,Crystal River 3,100, , , , 
2005-05-04,Farley 1,100, , , , 
2005-05-04,Farley 2,100, , , , 
2005-05-04,Harris 1,50, ,LIMITED DUE TO ONE FEEDWATER TRAIN OUT OF SERVICE,*, 
2005-05-04,Hatch 1,100, , , , 
2005-05-04,Hatch 2,100, , , , 
2005-05-04,McGuire 1,100, , , , 
2005-05-04,McGuire 2,100, , , , 
2005-05-04,North Anna 1,100, , , , 
2005-05-04,North Anna 2,100, , , , 
2005-05-04,Oconee 1,0,2005-04-08,REFUELING OUTAGE, , 
2005-05-04,Oconee 2,100, , , , 
2005-05-04,Oconee 3,100, , , , 
2005-05-04,Robinson 2,100, , , , 
2005-05-04,Saint Lucie 1,100, , , , 
2005-05-04,Saint Lucie 2,100, , , , 
2005-05-04,Sequoyah 1,100, , , , 
2005-05-04,Sequoyah 2,0,2005-04-24,DEFUELED,*, 
2005-05-04,Summer,0,2005-04-23,DEFUELED, , 
2005-05-04,Surry 1,100, , , , 
2005-05-04,Surry 2,0,2005-04-23,DEFUELED, , 
2005-05-04,Turkey Point 3,100, , , , 
2005-05-04,Turkey Point 4,0,2005-04-10,DEFUELED, , 
2005-05-04,Vogtle 1,100, , , , 
2005-05-04,Vogtle 2,100, , , , 
2005-05-04,Watts Bar 1,100, , , , 
2005-05-04,Braidwood 1,100, , , , 
2005-05-04,Braidwood 2,0,2005-04-17,COMING OUT OF REFUELING OUTAGE,*, 
2005-05-04,Byron 1,100, , , , 
2005-05-04,Byron 2,100, , , , 
2005-05-04,Clinton,95, ,100% ELECTRICAL CAPABILITY, , 
2005-05-04,D.C. Cook 1,100, , , , 
2005-05-04,D.C. Cook 2,100, , , , 
2005-05-04,Davis-Besse,100, , , , 
2005-05-04,Dresden 2,97, ,100% ELECTRICAL CAPABILITY, , 
2005-05-04,Dresden 3,98, ,100% ELECTRICAL CAPABILITY,*, 
2005-05-04,Duane Arnold,30, ,INCREASING POWER,*, 
2005-05-04,Fermi 2,93, ,TURBINE VALVE TESTING,*, 
2005-05-04,Kewaunee,0,2005-02-20,SHUTDOWN TO RESOLVE AUXILIARY FEEDWATER ISSUE, , 
2005-05-04,La Salle 1,100, , , , 
2005-05-04,La Salle 2,100, , , , 
2005-05-04,Monticello,100, , , , 
2005-05-04,Palisades,100, , , , 
2005-05-04,Perry 1,2, ,INCREASING POWER,*, 
2005-05-04,Point Beach 1,100, , , , 
2005-05-04,Point Beach 2,0,2005-04-01,REFUELING OUTAGE - DEFUELED, , 
2005-05-04,Prairie Island 1,100, , , , 
2005-05-04,Prairie Island 2,0,2005-04-15,REFUELING OUTAGE, , 
2005-05-04,Quad Cities 1,85, ,LIMITED IN POWER (STEAM DRYER MONITORING), , 
2005-05-04,Quad Cities 2,85, ,LIMITED IN POWER (STEAM DRYER MONITORING), , 
2005-05-04,Arkansas Nuclear 1,100, , , , 
2005-05-04,Arkansas Nuclear 2,100, , , , 
2005-05-04,Callaway,100, , , , 
2005-05-04,Columbia Generating Station,100, , , , 
2005-05-04,Comanche Peak 1,100, , , , 
2005-05-04,Comanche Peak 2,98, ,INCREASING POWER,*, 
2005-05-04,Cooper,100, , , , 
2005-05-04,Diablo Canyon 1,100, , , , 
2005-05-04,Diablo Canyon 2,100, , , , 
2005-05-04,Fort Calhoun,0,2005-02-26,DEFUELED, , 
2005-05-04,Grand Gulf 1,100, , , , 
2005-05-04,Palo Verde 1,100, , , , 
2005-05-04,Palo Verde 2,0,2005-04-01,REFUELING OUTAGE, , 
2005-05-04,Palo Verde 3,100, , , , 
