Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2002-05-04,WATTS BAR 1,0,2002-05-03,MAINTENANCE OUTAGE DUE TO A SMALL REACTOR COOLANT SYSTEM LEAK (ESTIMATED TO BE ABOUT 0.6 GPM) INSIDE CONTAINMENT - POSSIBLY ON A PRESSURIZER SPRAY BYPASS LINE,*, 
2002-05-04,BRAIDWOOD 1,100, , , , 
2002-05-04,BRAIDWOOD 2,0,2002-04-19,REFUELING OUTAGE,*, 
2002-05-04,BYRON 1,100, , , , 
2002-05-04,BYRON 2,100, ,MEASURED STEAM GENERATOR TUBE LEAKAGE = 25 GPD,*, 
2002-05-04,CLINTON 1,0,2002-04-01,REFUELING OUTAGE - PREPARING TO ENTER STARTUP,*, 
2002-05-04,COOK 1,0,2002-05-04,REFUELING OUTAGE,*, 
2002-05-04,COOK 2,100, , , , 
2002-05-04,DAVIS BESSE 1,0,2002-02-15,REFUELING OUTAGE - FUEL SHUFFLE COMPLETE,*, 
2002-05-04,DRESDEN 2,97, ,100% ELECTRICAL CAPABILITY,*, 
2002-05-04,DRESDEN 3,100, , , , 
2002-05-04,DUANE ARNOLD 1,94, ,100% ELECTRICAL CAPABILITY, , 
2002-05-04,FERMI 2,100, , ,*, 
2002-05-04,KEWAUNEE 1,70, ,HOLDING POWER AT THIS LEVEL DUE TO OFFSITE ELECTRICAL DISTRIBUTION SYSTEM WORK NEAR POINT BEACH,*, 
2002-05-04,LASALLE 1,100, , , , 
2002-05-04,LASALLE 2,100, , , , 
2002-05-04,MONTICELLO 1,100, , , , 
2002-05-04,PALISADES 1,100, , , , 
2002-05-04,PERRY 1,100, , , , 
2002-05-04,POINT BEACH 1,93, ,HOLDING POWER AT THIS LEVEL DUE TO OFFSITE ELECTRICAL LINE WORK,*, 
2002-05-04,POINT BEACH 2,0,2002-04-12,REFUELING OUTAGE,*, 
2002-05-04,PRAIRIE ISLAND 1,100, , , , 
2002-05-04,PRAIRIE ISLAND 2,100, , , , 
2002-05-04,QUAD CITIES 1,100, , , , 
2002-05-04,QUAD CITIES 2,58, ,HOLDING POWER AT THIS LEVEL TO PERFORM HYDROGEN SEAL OIL MAIN SHAFT PUMP AND MAIN SEAL OIL PUMP REPLACEMENTS,*, 
2002-05-04,ARKANSAS NUCLEAR 1,100, , , , 
2002-05-04,ARKANSAS NUCLEAR 2,0,2002-04-12,MAINTENANCE OUTAGE - REACTOR CRITICAL - PERFORMING LOW POWER PHYSICS TESTING,*, 
2002-05-04,CALLAWAY 1,70, ,HOLDING POWER AT THIS LEVEL TO PERFORM SCHEDULED MAIN FEEDWATER PUMP MAINTENANCE,*, 
2002-05-04,COLUMBIA GENERATING,100, , , , 
2002-05-04,COMANCHE PEAK 1,100, , , , 
2002-05-04,COMANCHE PEAK 2,7, ,PREPARING TO PLACE THE UNIT ON LINE TO EXIT A REFUELING OUTAGE,*, 
2002-05-04,COOPER 1,100, , , , 
2002-05-04,DIABLO CANYON 1,0,2002-04-28,REFUELING OUTAGE - UNLATCHING ROD CLUSTER CONTROL ASSEMBLIES,*, 
2002-05-04,DIABLO CANYON 2,100, , , , 
2002-05-04,FT CALHOUN 1,0,2002-05-03,REFUELING OUTAGE,*, 
2002-05-04,GRAND GULF 1,100, , , , 
2002-05-04,PALO VERDE 1,99, , , , 
2002-05-04,PALO VERDE 2,97, , , , 
2002-05-04,PALO VERDE 3,99, , , , 
2002-05-04,RIVER BEND 1,100, , , , 
2002-05-04,SAN ONOFRE 2,100, , , , 
2002-05-04,SAN ONOFRE 3,100, , , , 
